question,answer
"What is the price of Carrot in Ankleshwar market of Bharuch, Gujarat?","Commodity: Carrot
Variety: Carrot
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹650
Maximum Price: ₹875
Modal Price: ₹825"
"What is the price of Cauliflower in Ankleshwar market of Bharuch, Gujarat?","Commodity: Cauliflower
Variety: Local
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹650
Maximum Price: ₹1500
Modal Price: ₹1100"
"What is the price of Coriander(Leaves) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Coriander(Leaves)
Variety: Coriander
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹550
Maximum Price: ₹1000
Modal Price: ₹825"
"What is the price of Cowpea(Veg) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Cowpea(Veg)
Variety: Cowpea (Veg)
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2750
Maximum Price: ₹3650
Modal Price: ₹3425"
"What is the price of Cucumbar(Kheera) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹2400
Modal Price: ₹2175"
"What is the price of Drumstick in Ankleshwar market of Bharuch, Gujarat?","Commodity: Drumstick
Variety: Drumstick
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3700
Modal Price: ₹3475"
"What is the price of Elephant Yam (Suran) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Elephant Yam (Suran)
Variety: Elephant Yam (Suran)
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2150
Maximum Price: ₹3000
Modal Price: ₹2825"
"What is the price of Ginger(Green) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Ginger(Green)
Variety: Green Ginger
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹5450
Maximum Price: ₹6350
Modal Price: ₹6100"
"What is the price of Green Chilli in Ankleshwar market of Bharuch, Gujarat?","Commodity: Green Chilli
Variety: Green Chilly
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2600
Maximum Price: ₹3300
Modal Price: ₹3000"
"What is the price of Indian Beans (Seam) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Indian Beans (Seam)
Variety: Indian Beans (Seam)
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1700
Modal Price: ₹1450"
"What is the price of Lemon in Ankleshwar market of Bharuch, Gujarat?","Commodity: Lemon
Variety: Lemon
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹3250
Maximum Price: ₹3950
Modal Price: ₹3700"
"What is the price of Methi(Leaves) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Methi(Leaves)
Variety: Methi
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1000
Modal Price: ₹825"
"What is the price of Onion Green in Ankleshwar market of Bharuch, Gujarat?","Commodity: Onion Green
Variety: Onion Green
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1400
Modal Price: ₹1225"
"What is the price of Peas cod in Ankleshwar market of Bharuch, Gujarat?","Commodity: Peas cod
Variety: Peas cod
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹1100
Maximum Price: ₹1500
Modal Price: ₹1325"
"What is the price of Pegeon Pea (Arhar Fali) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Pegeon Pea (Arhar Fali)
Variety: Pigeon Pea (Arhar Fali)
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2750
Maximum Price: ₹3650
Modal Price: ₹3475"
"What is the price of Sponge gourd in Ankleshwar market of Bharuch, Gujarat?","Commodity: Sponge gourd
Variety: Sponge gourd
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹1325
Maximum Price: ₹1725
Modal Price: ₹1500"
"What is the price of Surat Beans (Papadi) in Ankleshwar market of Bharuch, Gujarat?","Commodity: Surat Beans (Papadi)
Variety: Surat Beans (Papadi)
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2225
Maximum Price: ₹2625
Modal Price: ₹2450"
"What is the price of Sweet Potato in Ankleshwar market of Bharuch, Gujarat?","Commodity: Sweet Potato
Variety: Sweet Potato
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2225
Maximum Price: ₹3125
Modal Price: ₹2900"
"What is the price of Tinda in Ankleshwar market of Bharuch, Gujarat?","Commodity: Tinda
Variety: Tinda
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹2750
Maximum Price: ₹3450
Modal Price: ₹3150"
"What is the price of Tomato in Ankleshwar market of Bharuch, Gujarat?","Commodity: Tomato
Variety: Tomato
State: Gujarat
District: Bharuch
Market: Ankleshwar
Arrival Date: 04/03/2019
Minimum Price: ₹750
Maximum Price: ₹1650
Modal Price: ₹1425"
"What is the price of Guar Seed(Cluster Beans Seed) in Bachau market of Kachchh, Gujarat?","Commodity: Guar Seed(Cluster Beans Seed)
Variety: Whole
State: Gujarat
District: Kachchh
Market: Bachau
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4025
Modal Price: ₹4010"
"What is the price of Potato in Nadiyad(Chaklasi) market of Kheda, Gujarat?","Commodity: Potato
Variety: Potato
State: Gujarat
District: Kheda
Market: Nadiyad(Chaklasi)
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Sweet Potato in Nadiyad(Chaklasi) market of Kheda, Gujarat?","Commodity: Sweet Potato
Variety: Sweet Potato
State: Gujarat
District: Kheda
Market: Nadiyad(Chaklasi)
Arrival Date: 04/03/2019
Minimum Price: ₹1250
Maximum Price: ₹1650
Modal Price: ₹1450"
"What is the price of Arhar (Tur/Red Gram)(Whole) in Gogamba market of Panchmahals, Gujarat?","Commodity: Arhar (Tur/Red Gram)(Whole)
Variety: Other
State: Gujarat
District: Panchmahals
Market: Gogamba
Arrival Date: 04/03/2019
Minimum Price: ₹4800
Maximum Price: ₹4900
Modal Price: ₹4850"
"What is the price of Cotton in Gogamba market of Panchmahals, Gujarat?","Commodity: Cotton
Variety: Other
State: Gujarat
District: Panchmahals
Market: Gogamba
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹4600
Modal Price: ₹4550"
"What is the price of Maize in Gogamba market of Panchmahals, Gujarat?","Commodity: Maize
Variety: Deshi White
State: Gujarat
District: Panchmahals
Market: Gogamba
Arrival Date: 04/03/2019
Minimum Price: ₹1850
Maximum Price: ₹1950
Modal Price: ₹1900"
"What is the price of Paddy(Dhan)(Common) in Gogamba market of Panchmahals, Gujarat?","Commodity: Paddy(Dhan)(Common)
Variety: G. R. 11
State: Gujarat
District: Panchmahals
Market: Gogamba
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹1550
Modal Price: ₹1525"
"What is the price of Wheat in Gogamba market of Panchmahals, Gujarat?","Commodity: Wheat
Variety: Other
State: Gujarat
District: Panchmahals
Market: Gogamba
Arrival Date: 04/03/2019
Minimum Price: ₹1850
Maximum Price: ₹1950
Modal Price: ₹1900"
"What is the price of Bajra(Pearl Millet/Cumbu) in Gogamba(Similiya) market of Panchmahals, Gujarat?","Commodity: Bajra(Pearl Millet/Cumbu)
Variety: Other
State: Gujarat
District: Panchmahals
Market: Gogamba(Similiya)
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹1850
Modal Price: ₹1800"
"What is the price of Maize in Gogamba(Similiya) market of Panchmahals, Gujarat?","Commodity: Maize
Variety: Deshi White
State: Gujarat
District: Panchmahals
Market: Gogamba(Similiya)
Arrival Date: 04/03/2019
Minimum Price: ₹1800
Maximum Price: ₹1900
Modal Price: ₹1850"
"What is the price of Paddy(Dhan)(Common) in Gogamba(Similiya) market of Panchmahals, Gujarat?","Commodity: Paddy(Dhan)(Common)
Variety: Other
State: Gujarat
District: Panchmahals
Market: Gogamba(Similiya)
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1450
Modal Price: ₹1425"
"What is the price of Brinjal in Bardoli(Katod) market of Surat, Gujarat?","Commodity: Brinjal
Variety: Other
State: Gujarat
District: Surat
Market: Bardoli(Katod)
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1400
Modal Price: ₹1150"
"What is the price of Cabbage in Bardoli(Katod) market of Surat, Gujarat?","Commodity: Cabbage
Variety: Other
State: Gujarat
District: Surat
Market: Bardoli(Katod)
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1250
Modal Price: ₹1100"
"What is the price of Tomato in Bardoli(Katod) market of Surat, Gujarat?","Commodity: Tomato
Variety: Other
State: Gujarat
District: Surat
Market: Bardoli(Katod)
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1600
Modal Price: ₹1300"
"What is the price of Bhindi(Ladies Finger) in Mandvi market of Surat, Gujarat?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹3755
Maximum Price: ₹3755
Modal Price: ₹3755"
"What is the price of Brinjal in Mandvi market of Surat, Gujarat?","Commodity: Brinjal
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1765
Modal Price: ₹1182"
"What is the price of Cowpea(Veg) in Mandvi market of Surat, Gujarat?","Commodity: Cowpea(Veg)
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹1900
Maximum Price: ₹3955
Modal Price: ₹2927"
"What is the price of Paddy(Dhan)(Common) in Mandvi market of Surat, Gujarat?","Commodity: Paddy(Dhan)(Common)
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹1450
Maximum Price: ₹1500
Modal Price: ₹1475"
"What is the price of Pegeon Pea (Arhar Fali) in Mandvi market of Surat, Gujarat?","Commodity: Pegeon Pea (Arhar Fali)
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹2010
Maximum Price: ₹4000
Modal Price: ₹3005"
"What is the price of Surat Beans (Papadi) in Mandvi market of Surat, Gujarat?","Commodity: Surat Beans (Papadi)
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹2300
Maximum Price: ₹3995
Modal Price: ₹3147"
"What is the price of Tomato in Mandvi market of Surat, Gujarat?","Commodity: Tomato
Variety: Other
State: Gujarat
District: Surat
Market: Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹670
Maximum Price: ₹2105
Modal Price: ₹1387"
"What is the price of Bhindi(Ladies Finger) in S.Mandvi market of Surat, Gujarat?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹3755
Maximum Price: ₹3755
Modal Price: ₹3755"
"What is the price of Brinjal in S.Mandvi market of Surat, Gujarat?","Commodity: Brinjal
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1765
Modal Price: ₹1182"
"What is the price of Cowpea(Veg) in S.Mandvi market of Surat, Gujarat?","Commodity: Cowpea(Veg)
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹1900
Maximum Price: ₹3955
Modal Price: ₹2927"
"What is the price of Paddy(Dhan)(Common) in S.Mandvi market of Surat, Gujarat?","Commodity: Paddy(Dhan)(Common)
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹1450
Maximum Price: ₹1500
Modal Price: ₹1475"
"What is the price of Pegeon Pea (Arhar Fali) in S.Mandvi market of Surat, Gujarat?","Commodity: Pegeon Pea (Arhar Fali)
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹2010
Maximum Price: ₹4000
Modal Price: ₹3005"
"What is the price of Surat Beans (Papadi) in S.Mandvi market of Surat, Gujarat?","Commodity: Surat Beans (Papadi)
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹2300
Maximum Price: ₹3995
Modal Price: ₹3147"
"What is the price of Tomato in S.Mandvi market of Surat, Gujarat?","Commodity: Tomato
Variety: Other
State: Gujarat
District: Surat
Market: S.Mandvi
Arrival Date: 04/03/2019
Minimum Price: ₹670
Maximum Price: ₹2105
Modal Price: ₹1387"
"What is the price of Bitter gourd in Vyra market of Surat, Gujarat?","Commodity: Bitter gourd
Variety: Bitter Gourd
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹4800
Maximum Price: ₹5250
Modal Price: ₹5025"
"What is the price of Bottle gourd in Vyra market of Surat, Gujarat?","Commodity: Bottle gourd
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1300
Modal Price: ₹1050"
"What is the price of Brinjal in Vyra market of Surat, Gujarat?","Commodity: Brinjal
Variety: Brinjal
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹800
Modal Price: ₹650"
"What is the price of Cabbage in Vyra market of Surat, Gujarat?","Commodity: Cabbage
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1100
Modal Price: ₹950"
"What is the price of Cauliflower in Vyra market of Surat, Gujarat?","Commodity: Cauliflower
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹2500
Modal Price: ₹2250"
"What is the price of Cucumbar(Kheera) in Vyra market of Surat, Gujarat?","Commodity: Cucumbar(Kheera)
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹2250
Maximum Price: ₹2750
Modal Price: ₹2500"
"What is the price of Gram Raw(Chholia) in Vyra market of Surat, Gujarat?","Commodity: Gram Raw(Chholia)
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹2250
Modal Price: ₹2000"
"What is the price of Guar in Vyra market of Surat, Gujarat?","Commodity: Guar
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹6000
Modal Price: ₹5200"
"What is the price of Little gourd (Kundru) in Vyra market of Surat, Gujarat?","Commodity: Little gourd (Kundru)
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹3250
Maximum Price: ₹3500
Modal Price: ₹3350"
"What is the price of Paddy(Dhan)(Common) in Vyra market of Surat, Gujarat?","Commodity: Paddy(Dhan)(Common)
Variety: Sabnam
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹1665
Maximum Price: ₹1730
Modal Price: ₹1697"
"What is the price of Pegeon Pea (Arhar Fali) in Vyra market of Surat, Gujarat?","Commodity: Pegeon Pea (Arhar Fali)
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹2750
Maximum Price: ₹3000
Modal Price: ₹2850"
"What is the price of Ridgeguard(Tori) in Vyra market of Surat, Gujarat?","Commodity: Ridgeguard(Tori)
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹2750"
"What is the price of Round gourd in Vyra market of Surat, Gujarat?","Commodity: Round gourd
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹1300
Maximum Price: ₹1500
Modal Price: ₹1400"
"What is the price of Tomato in Vyra market of Surat, Gujarat?","Commodity: Tomato
Variety: Other
State: Gujarat
District: Surat
Market: Vyra
Arrival Date: 04/03/2019
Minimum Price: ₹1100
Maximum Price: ₹1500
Modal Price: ₹1300"
"What is the price of Cotton in Bodeli market of Vadodara(Baroda), Gujarat?","Commodity: Cotton
Variety: Shanker 6 (B) 30mm FIne
State: Gujarat
District: Vadodara(Baroda)
Market: Bodeli
Arrival Date: 04/03/2019
Minimum Price: ₹5301
Maximum Price: ₹5520
Modal Price: ₹5400"
"What is the price of Cotton in Bodeli(Hadod) market of Vadodara(Baroda), Gujarat?","Commodity: Cotton
Variety: Shanker 6 (B) 30mm FIne
State: Gujarat
District: Vadodara(Baroda)
Market: Bodeli(Hadod)
Arrival Date: 04/03/2019
Minimum Price: ₹5301
Maximum Price: ₹5514
Modal Price: ₹5400"
"What is the price of Cotton in Bodeli(Kalediya) market of Vadodara(Baroda), Gujarat?","Commodity: Cotton
Variety: Shanker 6 (B) 30mm FIne
State: Gujarat
District: Vadodara(Baroda)
Market: Bodeli(Kalediya)
Arrival Date: 04/03/2019
Minimum Price: ₹5301
Maximum Price: ₹5517
Modal Price: ₹5400"
"What is the price of Cotton in Bodeli(Modasar) market of Vadodara(Baroda), Gujarat?","Commodity: Cotton
Variety: Shanker 6 (B) 30mm FIne
State: Gujarat
District: Vadodara(Baroda)
Market: Bodeli(Modasar)
Arrival Date: 04/03/2019
Minimum Price: ₹5301
Maximum Price: ₹5519
Modal Price: ₹5400"
"What is the price of Bhindi(Ladies Finger) in Padra market of Vadodara(Baroda), Gujarat?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Gujarat
District: Vadodara(Baroda)
Market: Padra
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹4000
Modal Price: ₹3800"
"What is the price of Bitter gourd in Padra market of Vadodara(Baroda), Gujarat?","Commodity: Bitter gourd
Variety: Other
State: Gujarat
District: Vadodara(Baroda)
Market: Padra
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹4000
Modal Price: ₹3800"
