question,answer
What is the price of Pegeon Pea (Arhar Fali) in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Pegeon Pea (Arhar Fali)
variety: Pigeon Pea (Arhar Fali)
arrival_date: 04/03/2019
min_price: 2750
max_price: 3650
modal_price: 3475
source_file: csv.csv
"
What is the price of Sponge gourd in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Sponge gourd
variety: Sponge gourd
arrival_date: 04/03/2019
min_price: 1325
max_price: 1725
modal_price: 1500
source_file: csv.csv
"
What is the price of Surat Beans (Papadi) in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Surat Beans (Papadi)
variety: Surat Beans (Papadi)
arrival_date: 04/03/2019
min_price: 2225
max_price: 2625
modal_price: 2450
source_file: csv.csv
"
What is the price of Sweet Potato in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Sweet Potato
variety: Sweet Potato
arrival_date: 04/03/2019
min_price: 2225
max_price: 3125
modal_price: 2900
source_file: csv.csv
"
What is the price of Tinda in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Tinda
variety: Tinda
arrival_date: 04/03/2019
min_price: 2750
max_price: 3450
modal_price: 3150
source_file: csv.csv
"
What is the price of Tomato in Ankleshwar market?,"state: Gujarat
district: Bharuch
market: Ankleshwar
commodity: Tomato
variety: Tomato
arrival_date: 04/03/2019
min_price: 750
max_price: 1650
modal_price: 1425
source_file: csv.csv
"
What is the price of Guar Seed(Cluster Beans Seed) in Bachau market?,"state: Gujarat
district: Kachchh
market: Bachau
commodity: Guar Seed(Cluster Beans Seed)
variety: Whole
arrival_date: 04/03/2019
min_price: 4000
max_price: 4025
modal_price: 4010
source_file: csv.csv
"
What is the price of Potato in Nadiyad(Chaklasi) market?,"state: Gujarat
district: Kheda
market: Nadiyad(Chaklasi)
commodity: Potato
variety: Potato
arrival_date: 04/03/2019
min_price: 600
max_price: 800
modal_price: 700
source_file: csv.csv
"
What is the price of Sweet Potato in Nadiyad(Chaklasi) market?,"state: Gujarat
district: Kheda
market: Nadiyad(Chaklasi)
commodity: Sweet Potato
variety: Sweet Potato
arrival_date: 04/03/2019
min_price: 1250
max_price: 1650
modal_price: 1450
source_file: csv.csv
"
What is the price of Arhar (Tur/Red Gram)(Whole) in Gogamba market?,"state: Gujarat
district: Panchmahals
market: Gogamba
commodity: Arhar (Tur/Red Gram)(Whole)
variety: Other
arrival_date: 04/03/2019
min_price: 4800
max_price: 4900
modal_price: 4850
source_file: csv.csv
"
What is the price of Cotton in Gogamba market?,"state: Gujarat
district: Panchmahals
market: Gogamba
commodity: Cotton
variety: Other
arrival_date: 04/03/2019
min_price: 4500
max_price: 4600
modal_price: 4550
source_file: csv.csv
"
What is the price of Maize in Gogamba market?,"state: Gujarat
district: Panchmahals
market: Gogamba
commodity: Maize
variety: Deshi White
arrival_date: 04/03/2019
min_price: 1850
max_price: 1950
modal_price: 1900
source_file: csv.csv
"
What is the price of Paddy(Dhan)(Common) in Gogamba market?,"state: Gujarat
district: Panchmahals
market: Gogamba
commodity: Paddy(Dhan)(Common)
variety: G. R. 11
arrival_date: 04/03/2019
min_price: 1500
max_price: 1550
modal_price: 1525
source_file: csv.csv
"
What is the price of Wheat in Gogamba market?,"state: Gujarat
district: Panchmahals
market: Gogamba
commodity: Wheat
variety: Other
arrival_date: 04/03/2019
min_price: 1850
max_price: 1950
modal_price: 1900
source_file: csv.csv
"
What is the price of Bajra(Pearl Millet/Cumbu) in Gogamba(Similiya) market?,"state: Gujarat
district: Panchmahals
market: Gogamba(Similiya)
commodity: Bajra(Pearl Millet/Cumbu)
variety: Other
arrival_date: 04/03/2019
min_price: 1750
max_price: 1850
modal_price: 1800
source_file: csv.csv
"
What is the price of Maize in Gogamba(Similiya) market?,"state: Gujarat
district: Panchmahals
market: Gogamba(Similiya)
commodity: Maize
variety: Deshi White
arrival_date: 04/03/2019
min_price: 1800
max_price: 1900
modal_price: 1850
source_file: csv.csv
"
What is the price of Paddy(Dhan)(Common) in Gogamba(Similiya) market?,"state: Gujarat
district: Panchmahals
market: Gogamba(Similiya)
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1400
max_price: 1450
modal_price: 1425
source_file: csv.csv
"
What is the price of Brinjal in Bardoli(Katod) market?,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1400
modal_price: 1150
source_file: csv.csv
"
What is the price of Cabbage in Bardoli(Katod) market?,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Cabbage
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1250
modal_price: 1100
source_file: csv.csv
"
What is the price of Tomato in Bardoli(Katod) market?,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1600
modal_price: 1300
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3755
max_price: 3755
modal_price: 3755
source_file: csv.csv
"
What is the price of Brinjal in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1765
modal_price: 1182
source_file: csv.csv
"
What is the price of Cowpea(Veg) in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 1900
max_price: 3955
modal_price: 2927
source_file: csv.csv
"
What is the price of Paddy(Dhan)(Common) in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1450
max_price: 1500
modal_price: 1475
source_file: csv.csv
"
What is the price of Pegeon Pea (Arhar Fali) in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2010
max_price: 4000
modal_price: 3005
source_file: csv.csv
"
What is the price of Surat Beans (Papadi) in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Surat Beans (Papadi)
variety: Other
arrival_date: 04/03/2019
min_price: 2300
max_price: 3995
modal_price: 3147
source_file: csv.csv
"
What is the price of Tomato in Mandvi market?,"state: Gujarat
district: Surat
market: Mandvi
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 670
max_price: 2105
modal_price: 1387
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3755
max_price: 3755
modal_price: 3755
source_file: csv.csv
"
What is the price of Brinjal in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1765
modal_price: 1182
source_file: csv.csv
"
What is the price of Cowpea(Veg) in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 1900
max_price: 3955
modal_price: 2927
source_file: csv.csv
"
What is the price of Paddy(Dhan)(Common) in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1450
max_price: 1500
modal_price: 1475
source_file: csv.csv
"
What is the price of Pegeon Pea (Arhar Fali) in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2010
max_price: 4000
modal_price: 3005
source_file: csv.csv
"
What is the price of Surat Beans (Papadi) in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Surat Beans (Papadi)
variety: Other
arrival_date: 04/03/2019
min_price: 2300
max_price: 3995
modal_price: 3147
source_file: csv.csv
"
What is the price of Tomato in S.Mandvi market?,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 670
max_price: 2105
modal_price: 1387
source_file: csv.csv
"
What is the price of Bitter gourd in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Bitter gourd
variety: Bitter Gourd
arrival_date: 04/03/2019
min_price: 4800
max_price: 5250
modal_price: 5025
source_file: csv.csv
"
What is the price of Bottle gourd in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 800
max_price: 1300
modal_price: 1050
source_file: csv.csv
"
What is the price of Brinjal in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Brinjal
variety: Brinjal
arrival_date: 04/03/2019
min_price: 500
max_price: 800
modal_price: 650
source_file: csv.csv
"
What is the price of Cabbage in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Cabbage
variety: Other
arrival_date: 04/03/2019
min_price: 800
max_price: 1100
modal_price: 950
source_file: csv.csv
"
What is the price of Cauliflower in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Cauliflower
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 2500
modal_price: 2250
source_file: csv.csv
"
What is the price of Cucumbar(Kheera) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Cucumbar(Kheera)
variety: Other
arrival_date: 04/03/2019
min_price: 2250
max_price: 2750
modal_price: 2500
source_file: csv.csv
"
What is the price of Gram Raw(Chholia) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Gram Raw(Chholia)
variety: Other
arrival_date: 04/03/2019
min_price: 1750
max_price: 2250
modal_price: 2000
source_file: csv.csv
"
What is the price of Guar in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Guar
variety: Other
arrival_date: 04/03/2019
min_price: 4500
max_price: 6000
modal_price: 5200
source_file: csv.csv
"
What is the price of Little gourd (Kundru) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Little gourd (Kundru)
variety: Other
arrival_date: 04/03/2019
min_price: 3250
max_price: 3500
modal_price: 3350
source_file: csv.csv
"
What is the price of Paddy(Dhan)(Common) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Paddy(Dhan)(Common)
variety: Sabnam
arrival_date: 04/03/2019
min_price: 1665
max_price: 1730
modal_price: 1697
source_file: csv.csv
"
What is the price of Pegeon Pea (Arhar Fali) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2750
max_price: 3000
modal_price: 2850
source_file: csv.csv
"
What is the price of Ridgeguard(Tori) in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Ridgeguard(Tori)
variety: Other
arrival_date: 04/03/2019
min_price: 2500
max_price: 3000
modal_price: 2750
source_file: csv.csv
"
What is the price of Round gourd in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Round gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1300
max_price: 1500
modal_price: 1400
source_file: csv.csv
"
What is the price of Tomato in Vyra market?,"state: Gujarat
district: Surat
market: Vyra
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 1100
max_price: 1500
modal_price: 1300
source_file: csv.csv
"
What is the price of Cotton in Bodeli market?,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5520
modal_price: 5400
source_file: csv.csv
"
What is the price of Cotton in Bodeli(Hadod) market?,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Hadod)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5514
modal_price: 5400
source_file: csv.csv
"
What is the price of Cotton in Bodeli(Kalediya) market?,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Kalediya)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5517
modal_price: 5400
source_file: csv.csv
"
What is the price of Cotton in Bodeli(Modasar) market?,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Modasar)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5519
modal_price: 5400
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3500
max_price: 4000
modal_price: 3800
source_file: csv.csv
"
What is the price of Bitter gourd in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bitter gourd
variety: Other
arrival_date: 04/03/2019
min_price: 3500
max_price: 4000
modal_price: 3800
source_file: csv.csv
"
What is the price of Bottle gourd in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 2000
modal_price: 1750
source_file: csv.csv
"
What is the price of Brinjal in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 400
max_price: 1000
modal_price: 750
source_file: csv.csv
"
What is the price of Carrot in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Carrot
variety: Other
arrival_date: 04/03/2019
min_price: 750
max_price: 1000
modal_price: 850
source_file: csv.csv
"
What is the price of Cauliflower in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cauliflower
variety: Other
arrival_date: 04/03/2019
min_price: 1000
max_price: 1300
modal_price: 1250
source_file: csv.csv
"
What is the price of Coriander(Leaves) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Coriander(Leaves)
variety: Other
arrival_date: 04/03/2019
min_price: 2500
max_price: 3500
modal_price: 3000
source_file: csv.csv
"
What is the price of Cowpea(Veg) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 3000
max_price: 3500
modal_price: 3300
source_file: csv.csv
"
What is the price of Cucumbar(Kheera) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cucumbar(Kheera)
variety: Other
arrival_date: 04/03/2019
min_price: 1250
max_price: 2500
modal_price: 1750
source_file: csv.csv
"
What is the price of Drumstick in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Drumstick
variety: Other
arrival_date: 04/03/2019
min_price: 1250
max_price: 1750
modal_price: 1400
source_file: csv.csv
"
What is the price of Elephant Yam (Suran) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Elephant Yam (Suran)
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 1750
modal_price: 1650
source_file: csv.csv
"
What is the price of Ginger(Green) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Ginger(Green)
variety: Other
arrival_date: 04/03/2019
min_price: 6000
max_price: 6500
modal_price: 6300
source_file: csv.csv
"
What is the price of Green Chilli in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Green Chilli
variety: Green Chilly
arrival_date: 04/03/2019
min_price: 2750
max_price: 3500
modal_price: 3000
source_file: csv.csv
"
What is the price of Indian Beans (Seam) in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Indian Beans (Seam)
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 2250
modal_price: 2100
source_file: csv.csv
"
What is the price of Leafy Vegetable in Padra market?,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Leafy Vegetable
variety: Leafy Vegetables
arrival_date: 04/03/2019
min_price: 500
max_price: 1000
modal_price: 750
source_file: csv.csv
"
