question,answer
Give agriculture information,"state: Gujarat
district: Panchmahals
market: Gogamba(Similiya)
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1400
max_price: 1450
modal_price: 1425
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1400
modal_price: 1150
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Cabbage
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1250
modal_price: 1100
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Bardoli(Katod)
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1600
modal_price: 1300
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3755
max_price: 3755
modal_price: 3755
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1765
modal_price: 1182
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 1900
max_price: 3955
modal_price: 2927
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1450
max_price: 1500
modal_price: 1475
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2010
max_price: 4000
modal_price: 3005
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Surat Beans (Papadi)
variety: Other
arrival_date: 04/03/2019
min_price: 2300
max_price: 3995
modal_price: 3147
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Mandvi
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 670
max_price: 2105
modal_price: 1387
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3755
max_price: 3755
modal_price: 3755
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 1765
modal_price: 1182
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 1900
max_price: 3955
modal_price: 2927
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Paddy(Dhan)(Common)
variety: Other
arrival_date: 04/03/2019
min_price: 1450
max_price: 1500
modal_price: 1475
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2010
max_price: 4000
modal_price: 3005
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Surat Beans (Papadi)
variety: Other
arrival_date: 04/03/2019
min_price: 2300
max_price: 3995
modal_price: 3147
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: S.Mandvi
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 670
max_price: 2105
modal_price: 1387
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Bitter gourd
variety: Bitter Gourd
arrival_date: 04/03/2019
min_price: 4800
max_price: 5250
modal_price: 5025
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 800
max_price: 1300
modal_price: 1050
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Brinjal
variety: Brinjal
arrival_date: 04/03/2019
min_price: 500
max_price: 800
modal_price: 650
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Cabbage
variety: Other
arrival_date: 04/03/2019
min_price: 800
max_price: 1100
modal_price: 950
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Cauliflower
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 2500
modal_price: 2250
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Cucumbar(Kheera)
variety: Other
arrival_date: 04/03/2019
min_price: 2250
max_price: 2750
modal_price: 2500
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Gram Raw(Chholia)
variety: Other
arrival_date: 04/03/2019
min_price: 1750
max_price: 2250
modal_price: 2000
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Guar
variety: Other
arrival_date: 04/03/2019
min_price: 4500
max_price: 6000
modal_price: 5200
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Little gourd (Kundru)
variety: Other
arrival_date: 04/03/2019
min_price: 3250
max_price: 3500
modal_price: 3350
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Paddy(Dhan)(Common)
variety: Sabnam
arrival_date: 04/03/2019
min_price: 1665
max_price: 1730
modal_price: 1697
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2750
max_price: 3000
modal_price: 2850
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Ridgeguard(Tori)
variety: Other
arrival_date: 04/03/2019
min_price: 2500
max_price: 3000
modal_price: 2750
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Round gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1300
max_price: 1500
modal_price: 1400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Surat
market: Vyra
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 1100
max_price: 1500
modal_price: 1300
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5520
modal_price: 5400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Hadod)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5514
modal_price: 5400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Kalediya)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5517
modal_price: 5400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Bodeli(Modasar)
commodity: Cotton
variety: Shanker 6 (B) 30mm FIne
arrival_date: 04/03/2019
min_price: 5301
max_price: 5519
modal_price: 5400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3500
max_price: 4000
modal_price: 3800
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bitter gourd
variety: Other
arrival_date: 04/03/2019
min_price: 3500
max_price: 4000
modal_price: 3800
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 2000
modal_price: 1750
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 400
max_price: 1000
modal_price: 750
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Carrot
variety: Other
arrival_date: 04/03/2019
min_price: 750
max_price: 1000
modal_price: 850
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cauliflower
variety: Other
arrival_date: 04/03/2019
min_price: 1000
max_price: 1300
modal_price: 1250
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Coriander(Leaves)
variety: Other
arrival_date: 04/03/2019
min_price: 2500
max_price: 3500
modal_price: 3000
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cowpea(Veg)
variety: Other
arrival_date: 04/03/2019
min_price: 3000
max_price: 3500
modal_price: 3300
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Cucumbar(Kheera)
variety: Other
arrival_date: 04/03/2019
min_price: 1250
max_price: 2500
modal_price: 1750
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Drumstick
variety: Other
arrival_date: 04/03/2019
min_price: 1250
max_price: 1750
modal_price: 1400
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Elephant Yam (Suran)
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 1750
modal_price: 1650
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Ginger(Green)
variety: Other
arrival_date: 04/03/2019
min_price: 6000
max_price: 6500
modal_price: 6300
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Green Chilli
variety: Green Chilly
arrival_date: 04/03/2019
min_price: 2750
max_price: 3500
modal_price: 3000
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Indian Beans (Seam)
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 2250
modal_price: 2100
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Leafy Vegetable
variety: Leafy Vegetables
arrival_date: 04/03/2019
min_price: 500
max_price: 1000
modal_price: 750
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Lemon
variety: Other
arrival_date: 04/03/2019
min_price: 3500
max_price: 5000
modal_price: 4150
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Methi(Leaves)
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1000
modal_price: 850
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Mint(Pudina)
variety: Other
arrival_date: 04/03/2019
min_price: 1000
max_price: 1500
modal_price: 1300
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Onion
variety: Other
arrival_date: 04/03/2019
min_price: 500
max_price: 700
modal_price: 600
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Papaya (Raw)
variety: Other
arrival_date: 04/03/2019
min_price: 700
max_price: 1000
modal_price: 850
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Peas cod
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 1750
modal_price: 1600
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Pegeon Pea (Arhar Fali)
variety: Other
arrival_date: 04/03/2019
min_price: 2500
max_price: 3500
modal_price: 3000
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Potato
variety: Other
arrival_date: 04/03/2019
min_price: 600
max_price: 750
modal_price: 700
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Pumpkin
variety: Other
arrival_date: 04/03/2019
min_price: 500
max_price: 2000
modal_price: 950
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Raddish
variety: Other
arrival_date: 04/03/2019
min_price: 800
max_price: 1000
modal_price: 850
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Spinach
variety: Other
arrival_date: 04/03/2019
min_price: 450
max_price: 500
modal_price: 475
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Sponge gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1750
max_price: 2250
modal_price: 1950
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Surat Beans (Papadi)
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 3000
modal_price: 2500
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Sweet Potato
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 2000
modal_price: 1700
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Vadodara(Baroda)
market: Padra
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 1200
max_price: 1500
modal_price: 1350
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Valsad
market: Chikli(Khorgam)
commodity: Bitter gourd
variety: Other
arrival_date: 04/03/2019
min_price: 5500
max_price: 6250
modal_price: 5875
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Valsad
market: Chikli(Khorgam)
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1250
max_price: 1500
modal_price: 1375
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Valsad
market: Chikli(Khorgam)
commodity: Pointed gourd (Parval)
variety: Other
arrival_date: 04/03/2019
min_price: 5000
max_price: 5500
modal_price: 5250
source_file: csv.csv
"
Give agriculture information,"state: Gujarat
district: Valsad
market: Chikli(Khorgam)
commodity: Tinda
variety: Other
arrival_date: 04/03/2019
min_price: 2750
max_price: 3000
modal_price: 2875
source_file: csv.csv
"
Give agriculture information,"state: Haryana
district: Ambala
market: Shahzadpur
commodity: Banana
variety: Other
arrival_date: 04/03/2019
min_price: 3000
max_price: 3000
modal_price: 3000
source_file: csv.csv
"
Give agriculture information,"state: Haryana
district: Ambala
market: Shahzadpur
commodity: Ber(Zizyphus/Borehannu)
variety: Ber(Zizyphus)
arrival_date: 04/03/2019
min_price: 2000
max_price: 4000
modal_price: 3000
source_file: csv.csv
"
